ID, r1 , mr1 , r2 , r3 , built_date ,built_year, Latitude , Longitude ,count_date,veh_vol,ped_vol
1545, KEELE ST , 160m SOUTH OF , THE POND RD , PRIVATE ACCESS , 12/16/1987 ,1987 ,43.77069,-79.49279,2-23-2016,11596,11
1546, MORNINGSIDE AVE ,, 401 C W MORNINGSIDE AVE N RAMP , CINEMART DR , 09/12/1987 ,1987 ,43.797773762,-79.19794912,3-2-2016,16724,93
1547, STEELES AVE E ,, STRAWBERRY HILLS DR , HILLCROFT DR , 04/28/1988 ,1988 ,43.829841,-79.2804,12-15-2010,16992,338
1548, KEELE ST ,, DIANA DR ,, 12/23/1987 ,1987 ,43.74111,-79.48549,3-8-2016,18408,247
1549, DUNDAS ST W ,, ANNETTE ST , DUPONT ST , 12/20/1948 ,1948 ,43.6645,-79.45868,8-17-2015,13673,847
1550, BIRCHMOUNT RD ,, FUNDY BAY BLVD , IVY BUSH AVE , 01/19/1988 ,1988 ,43.81078,-79.3121,5-27-2010,12570,1074
1551, BRIMLEY RD ,, PITFIELD RD ,, 06/30/1988 ,1988 ,43.7834631,-79.266403,2-8-2011,14325,695
1552, KIPLING AVE ,, KIDRON VALLEY DR , PRIVATE ACCESS , 09/07/1988 ,1988 ,43.75626,-79.5883,12-11-2014,6051,1363
1553, MARTIN GROVE RD ,, CABERNET CRCL , GIHON SPRING DR , 06/16/1988 ,1988 ,43.75405,-79.60003,12-11-2014,6737,308
1554, STEELES AVE E ,, MIDDLEFIELD RD ,, 08/17/1988 ,1988 ,43.83274,-79.26794,3-9-2016,22421,1037
1555, MCLEVIN AVE ,, TAPSCOTT RD ,, 07/07/1988 ,1988 ,43.8052,-79.22667,4-28-2011,11514,508
1556, STEELES AVE E ,, CONACHER DR ,, 07/27/1988 ,1988 ,43.80228,-79.40085,5-17-2012,20175,397
1557, CUMMER AVE ,, MAXOME AVE ,, 10/08/1988 ,1988 ,43.79055,-79.40136,11-3-2010,12849,779
1558, MILLWICK DR ,, MILVAN DR ,, 08/18/1988 ,1988 ,43.7605677,-79.5660422,2-14-2012,7639,66
1559, LAKE SHORE BLVD E ,, CHERRY ST ,, 07/03/1989 ,1989 ,43.649355,-79.356556,12-1-2009,11607,256
1560, MARKHAM RD ,, MCNICOLL AVE ,, 08/09/1988 ,1988 ,43.824,-79.24785,3-9-2016,27396,188
1561, YONGE ST ,, MILL ST ,, 05/09/1988 ,1988 ,43.74037,-79.40597,4-21-2011,21319,365
1562, EGLINTON AVE E ,, CEDAR DR , PRIVATE ACCESS , 03/11/1988 ,1988 ,43.74403,-79.21558,3-12-2010,11823,1302
1563, EGLINTON AVE W ,, GABIAN WAY ,, 11/17/1988 ,1988 ,43.69178,-79.46787,10-22-2012,14067,1723
1564, STEELES AVE W ,, CARPENTER RD , PRIVATE ACCESS , 11/24/1988 ,1988 ,43.79207,-79.44764,5-13-2015,19528,3356
1565, MIDLAND AVE ,, COPTHORNE AVE , PASSMORE AVE , 10/11/1988 ,1988 ,43.82072,-79.29491,5-23-2015,13379,367
1566, FINCH AVE E ,, MILLIKEN BLVD ,, 01/12/1988 ,1988 ,43.80187,-79.29429,10-17-2011,19978,952
1567, BRIMLEY RD ,, WENLOCK GT , PORT ROYAL TRL , 12/14/1988 ,1988 ,43.82132,-79.28433,3-29-2010,13074,820
